policy_id,month,age,tenure_m,premium,coverage,premium_change_90d,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_call_count
486,2023-09,23,58,146.82588421746,21861.65683374549,-0.05940939128751613,N,0,0,1,1,10
487,2023-09,35,54,106.05881827100225,14950.628685228145,-0.2323478949968726,S,0,0,2,0,1
488,2023-09,28,46,275.49847269388874,16314.72227740878,-0.11071370067766095,S,0,1,1,0,0
489,2023-09,70,17,132.9245166415198,7060.172519988643,0.10369394170790587,S,0,0,0,0,0
490,2023-09,58,35,266.73977807988456,21500.07717265384,0.06198799150731998,C,1,0,1,0,0
491,2023-09,44,30,108.89818668497024,7597.213132479969,0.010311859888151545,N,1,0,1,0,2
492,2023-09,67,26,165.44398307138798,19038.18795827329,-0.17178837719405127,E,1,0,1,1,5
493,2023-09,46,39,192.16858350505478,15218.061301608614,0.12901209079285778,N,1,0,1,0,0
494,2023-09,32,13,80.69870536674944,6606.52292918734,0.05827383386565957,C,0,0,0,0,0
495,2023-09,67,71,198.41769393070092,11802.369865324796,-0.1496992011247394,N,0,0,3,0,1
496,2023-09,53,29,170.34449881505122,13537.164809296837,0.05892842095720646,S,1,0,0,1,2
497,2023-09,29,25,182.07750989918372,12178.286956275659,-0.006814588263490533,W,0,1,2,0,0
498,2023-09,42,33,88.02229522231883,8065.8406158868665,0.023715762834741402,W,0,0,1,0,1
499,2023-09,31,26,255.38074168476987,22299.563663393732,-0.05666360437533488,S,0,0,4,0,1
500,2023-09,24,25,191.03752690617353,11831.025886594583,-0.07270686849244401,S,0,0,1,0,1
501,2023-09,58,85,156.02265371502233,13871.133728989185,-0.049107359662218096,S,0,0,1,0,0
502,2023-09,73,28,225.84849184190207,21536.283070368638,-0.12289786094744276,S,0,0,1,1,4
503,2023-09,24,41,109.50548100542417,15552.968384748636,0.04508556101482865,N,0,1,2,0,0
504,2023-09,53,78,170.21891288491207,22469.81320216845,0.12836067974980456,E,1,0,1,0,0
505,2023-09,35,47,384.0342723366059,42241.58884609074,-0.03133603419776758,S,0,1,1,1,8
506,2023-09,37,8,64.2954732978343,3859.6726343518185,0.14560090704033246,S,0,0,1,1,9
507,2023-09,36,79,198.33277758810752,19514.877104528154,0.05190513571904237,E,0,0,0,0,0
508,2023-09,32,70,102.69627276375026,5176.643644555944,0.10893579591868133,C,1,0,1,0,1
509,2023-09,45,86,250.01808043291845,27959.494084729427,-0.022544628433050475,E,0,1,1,0,1
510,2023-09,32,48,104.18919976150055,8461.120724187753,-0.14610432579410318,N,0,0,1,0,3
511,2023-09,49,16,192.4013076126281,19470.37595327238,0.027182756591602256,N,0,1,1,0,0
512,2023-09,44,38,363.06874301300905,46856.84233152982,-0.0029493050645498647,C,0,1,1,0,1
513,2023-09,41,9,236.66753751198567,27736.307687607718,0.05132124015092863,S,1,1,2,0,2
514,2023-09,31,57,171.0307786447452,18767.46673515487,-0.06418378640058951,N,1,0,0,0,1
515,2023-09,36,25,182.93577650583333,17522.85505562407,-0.06310699911144244,E,0,0,0,0,0
516,2023-09,56,45,164.17690941531964,8462.243751049838,-0.024436062383109254,E,0,0,0,0,0
517,2023-09,52,69,122.19309536940622,17429.55125453309,-0.0513529279681776,E,1,0,0,0,3
518,2023-09,30,8,99.44402665836137,13154.495032252004,-0.07234438135743011,S,0,0,0,0,1
519,2023-09,46,57,117.62282566903758,14766.43672996348,-0.050079207268882736,N,0,0,1,0,0
520,2023-09,56,100,175.48384973244862,22714.03455618178,0.019950549601125342,C,0,0,1,0,0
521,2023-09,19,51,89.0897142537254,7387.3872984504715,0.03376420521592213,S,1,0,2,0,0
522,2023-09,53,32,113.19734985870625,9904.745710758427,0.17889045194903455,E,0,0,0,0,0
523,2023-09,35,41,102.34363435411382,15038.545925645274,-0.017099138252476127,W,0,0,0,0,0
524,2023-09,53,112,164.32147632111838,19928.480899861654,-0.05618273447661803,E,1,0,0,0,0
525,2023-09,33,45,207.56550378195396,23138.305694786108,-0.05470592429712973,S,0,0,1,0,2
526,2023-09,18,18,60.39492954961816,6618.377438927633,0.07343230004245548,S,0,0,0,0,2
527,2023-09,20,65,73.03842816906396,8959.641988318113,-0.09804952691665249,E,1,0,0,0,0
528,2023-09,45,36,158.7275134201173,18463.32809179142,-0.11175713916831227,C,0,0,2,0,0
529,2023-09,48,35,85.66163492293752,11802.579546916068,0.13546300270214492,C,0,0,1,1,2
530,2023-09,31,18,187.28845356845133,10448.044029565866,-0.07447447660515723,N,0,0,0,0,0
531,2023-09,54,182,261.4893585827042,28343.97836827846,0.04926334050561376,N,0,0,1,0,1
532,2023-09,20,69,242.4575275484166,28171.733126172945,-0.16459710817749648,C,0,0,1,0,1
533,2023-09,44,100,96.99316074897976,11423.18507486566,0.130438726330906,W,0,0,1,0,0
534,2023-09,26,18,103.93757895184895,6474.463976334873,0.22874626940273401,C,0,0,1,1,7
535,2023-09,35,114,174.0258255765185,20829.587348926907,0.06599444507103243,N,1,0,1,0,1
536,2023-09,45,8,291.38327340528014,20884.867473148497,0.003057476845435521,E,0,0,1,0,0
537,2023-09,32,46,133.50747930069306,13986.765419252199,0.009672029278549335,W,0,0,0,0,0
538,2023-09,39,22,245.61936916547467,27945.8377265684,0.08836363310033363,E,0,0,0,0,1
539,2023-09,60,64,176.96759277391783,18558.08874575741,-0.18065630015879816,S,1,0,3,0,0
540,2023-09,36,11,109.73169198489084,6010.620744943364,-0.09128000501260247,N,0,0,2,0,0
541,2023-09,57,18,497.33900527478505,37271.93624860626,0.14401034698248258,E,0,0,1,0,1
542,2023-09,28,125,298.66759080838983,15840.205650453472,-0.05232167982148403,S,0,0,3,0,0
543,2023-09,52,28,74.84807168484377,5025.089882874658,0.04277284947881516,E,0,0,0,1,2
544,2023-09,66,16,199.86805002849712,14679.52824168044,-0.006024781805461651,C,0,1,2,0,2
545,2023-09,18,58,95.4488543879624,5571.933306893195,-0.025567376295392637,S,1,0,0,0,0
546,2023-09,33,187,125.10544635546317,12649.063642558056,-0.08331663565669739,W,0,0,0,0,0
547,2023-09,53,141,145.25990395194972,8493.36381007395,0.04065424028707604,N,0,0,1,0,0
548,2023-09,41,31,161.01824585158715,17220.129225991885,0.012822920430971385,E,0,0,1,0,0
549,2023-09,50,26,143.53905377944304,13823.719136758387,0.00023781193351835096,C,1,1,1,0,1
550,2023-09,35,240,115.26078633601286,14127.138828319787,0.017202781840317503,N,0,0,0,0,0
551,2023-09,46,12,255.5740644728192,16052.348459073468,-0.04994306756790994,N,0,0,1,0,1
552,2023-09,42,21,247.71512637787038,16049.872413219617,-0.0260685504233048,S,0,1,0,0,2
553,2023-09,62,38,179.59986191512297,11985.849671473967,-0.17872364664351204,N,0,0,0,0,1
554,2023-09,48,64,131.63956424127164,19055.685150450285,0.012547770621314132,W,0,0,0,0,0
555,2023-09,50,97,154.72895467732994,15460.173309845944,-0.10280584660789097,C,0,1,2,0,1
556,2023-09,38,46,202.25382221610343,11700.288484208515,-0.06570240750033385,S,0,0,2,0,0
557,2023-09,37,28,239.9668299290121,32919.064724693664,0.025757499342973986,S,0,0,2,0,2
558,2023-09,38,19,106.77990722410435,9904.429833055761,-0.1313468379757778,S,0,0,0,0,0
559,2023-09,50,83,182.88110956992847,14947.743096636808,-0.027344418086886188,W,0,0,0,0,0
560,2023-09,38,38,101.49218588660612,10374.845211659309,-0.18195211277204992,N,0,0,0,0,0
561,2023-09,49,63,205.1152498883418,23375.69405152973,-0.08452993218868843,E,1,1,2,0,0
562,2023-09,76,43,224.1385442042399,13315.477982930275,0.023747281264605756,E,1,0,3,0,1
563,2023-09,58,58,159.18467021108017,17952.42940631069,-0.18215366842711317,E,1,0,1,0,0
564,2023-09,40,14,193.65347353015778,22750.247139007035,0.11985328073751388,N,1,1,0,0,0
565,2023-09,63,22,139.83116365513285,9726.501989552236,-0.06180654896983961,W,0,0,0,0,0
566,2023-09,38,19,179.16680417985899,18513.19309303728,-0.05559916853834558,N,1,0,2,0,0
567,2023-09,18,22,125.90855868769123,8610.506326813402,-0.011814724202350538,N,0,0,2,1,4
568,2023-09,29,95,249.42224140687006,28037.367338260974,0.14475104463217628,C,0,1,0,0,0
569,2023-09,18,29,286.31481499875485,37531.947721632,-0.028692124317765518,W,0,1,2,0,2
570,2023-09,39,41,184.52256310659868,15354.326401218115,0.058259652805113804,N,0,0,2,1,4
571,2023-09,45,47,104.81929620992177,12038.136133023496,-0.01431427145153466,N,1,0,0,0,1
572,2023-09,70,43,246.26807658448274,13881.560283882778,-0.051182509281894745,N,0,0,0,0,0
573,2023-09,49,32,187.02282700645264,23750.475756383,-0.07296179917177371,S,0,1,1,1,5
574,2023-09,41,84,220.20876115022426,29879.536471226093,0.02347153386674004,N,1,0,2,1,5
575,2023-09,57,18,272.63509601203083,28928.062956717036,0.06306684814600078,N,0,0,3,0,0
576,2023-09,18,73,92.89917260691553,11014.091459025674,0.08515456427890968,E,0,1,3,0,2
577,2023-09,48,43,113.15673918036345,7080.618683576249,0.02403883489693101,W,1,0,1,0,1
578,2023-09,56,75,94.28318494300602,5587.936264975919,-0.03431916006719947,E,0,0,0,0,1
579,2023-09,22,20,135.9279614637528,9902.019967695014,0.15822403788055173,E,0,0,2,0,0
580,2023-09,62,62,264.15644549843114,13899.74784672196,0.11350297593364576,N,0,0,2,0,0
581,2023-09,50,15,199.79436995562273,13654.332288846306,0.16382939090035548,C,0,0,1,0,0
582,2023-09,38,126,196.2643057978962,26719.16813190404,0.2187847830023679,W,1,1,1,1,2
583,2023-09,54,130,183.06116340718728,11260.12811076145,-0.2305491518428372,W,0,0,3,0,0
584,2023-09,79,136,489.9383454098121,26242.084487104952,-0.11539037906406009,W,0,0,0,1,3
585,2023-09,47,28,137.0479057597368,15909.296949545113,-0.0003707083922841385,C,0,0,1,0,0
586,2023-09,48,81,154.06350001156278,8222.852184620757,-0.04503083822005063,E,0,0,0,0,1
587,2023-09,38,90,130.10735246182574,7746.708944176832,0.11232742647218158,N,1,0,1,0,1
588,2023-09,32,49,164.36980057125672,13677.681349280741,0.17356193370224093,E,0,0,0,0,0
589,2023-09,57,30,256.6440608802933,23022.491485596514,0.060429795993417815,W,0,1,1,0,0
590,2023-09,32,57,120.01615226931999,8718.845864025765,-0.04230245404862467,W,0,0,2,0,1
591,2023-09,46,53,266.9327129211258,24738.58722598141,0.05671652923025237,E,1,0,2,0,0
592,2023-09,37,15,147.16813326481707,10767.897363440215,-0.07262988263622859,N,1,0,0,0,1
593,2023-09,52,17,182.0107472096817,26406.10626554455,-0.21328899934068457,S,0,1,2,0,0
594,2023-09,50,19,226.19847686892442,23015.577099086637,0.1278726009130832,C,0,0,3,0,0
595,2023-09,60,20,151.12002993426034,12784.672354906184,-0.035114136221656204,E,0,0,0,0,0
596,2023-09,37,13,339.0421063103188,23590.009055614923,0.07523614864203731,E,1,0,1,0,0
597,2023-09,40,34,175.91594985635595,19334.46609659845,-0.002813706557926692,S,0,1,4,0,0
598,2023-09,30,12,120.55952430517168,14618.852880626395,0.08071584550548513,S,1,0,1,0,1
599,2023-09,38,14,175.6799313038152,24851.47353489079,0.02764057124323853,C,0,0,3,0,0
600,2023-09,50,25,123.91814417420991,14444.917434897527,-0.187132525196269,E,1,0,2,0,2
601,2023-09,56,8,142.61146427377764,13557.702074687611,0.0027902669943455625,W,0,0,2,1,6
602,2023-09,31,11,61.89663533379852,6059.1500183036815,0.06150033550626538,E,0,0,2,0,0
603,2023-09,58,134,281.4266845129827,33301.06938257322,-0.09192640151900862,E,0,0,1,0,1
604,2023-09,65,89,151.2697903492848,22246.19936200025,-0.016215951084117882,N,0,0,0,0,0
605,2023-09,51,25,250.9950452101,31512.454505677364,-0.1373510137739133,W,1,1,1,0,0
606,2023-09,73,60,303.82478409508013,36070.71351423607,0.09768904754218073,S,1,1,4,0,0
607,2023-09,33,28,93.5488568642383,6848.063914560988,0.10007817170941063,S,1,0,1,0,1
608,2023-09,26,240,196.87630911542522,21301.487145043964,0.038342698058214275,E,0,1,2,0,1
609,2023-09,18,8,181.46907880168075,22372.880569701294,0.06271868639867201,C,0,0,1,0,0
610,2023-09,67,15,427.33699376535395,49266.93056822572,0.18809764953270036,N,1,0,2,1,5
611,2023-09,54,79,119.64868928254634,6210.137502792849,0.04314133534473076,W,0,0,2,0,0
612,2023-09,44,13,144.14338312605759,11297.283754937982,-0.05412576781623099,S,0,0,0,0,1
613,2023-09,49,8,145.08895617515793,20889.353411331893,-0.07425918299222992,S,0,0,1,0,1
614,2023-09,28,218,317.44831839368766,31934.32318383652,-0.03816634455528177,N,0,0,0,0,0
615,2023-09,81,111,122.56360961427934,15686.343201171201,-0.008253655806706043,S,0,0,4,0,1
616,2023-09,46,36,145.43641560611326,17269.044778549902,-0.10181184840401912,E,0,0,0,0,1
617,2023-09,46,22,117.44453973142609,12722.349012334003,0.009698319025472255,N,0,0,1,0,0
618,2023-09,55,29,112.74415277783507,12466.837161623127,0.09156886847623388,E,1,0,1,0,0
619,2023-09,52,40,160.1028968698197,15848.352946125517,0.0071295271109179745,C,0,1,0,0,1
620,2023-09,48,39,150.16874257236668,17117.20810740241,0.07767929093724803,N,0,0,1,0,0
621,2023-09,33,41,107.2015077267667,13286.534802511107,-0.05023666329954334,W,0,0,0,0,1
622,2023-09,52,37,126.47755719784023,10675.72488940513,-0.03032980528606768,S,1,0,1,0,1
623,2023-09,73,10,157.35659381152277,21500.56761831621,0.03954310533533928,E,0,0,0,0,0
624,2023-09,65,29,271.34065998339275,29995.897989417812,-0.18050953555745375,S,0,1,1,0,1
625,2023-09,68,56,297.4750285418756,15910.977546791872,-0.027746935131324382,N,0,0,1,0,0
626,2023-09,37,68,315.43666345350084,27533.796790473283,0.0759915456092799,N,0,0,1,0,0
627,2023-09,30,39,119.08487309466788,7213.757164884118,0.06474011869003564,N,0,0,1,1,7
628,2023-09,43,58,49.011469013319974,6262.7751053694,0.018891991016787374,N,1,0,3,0,0
629,2023-09,45,41,291.4507891651267,16277.847331550822,0.01994801664745786,E,1,1,0,0,0
630,2023-09,61,20,183.10750406766067,12608.756122026827,0.017351021550604865,C,0,0,1,0,0
631,2023-09,19,15,120.5985753087267,16405.503645607507,0.1275254738602328,W,0,0,3,0,1
632,2023-09,67,107,252.03404094370222,28488.26737296192,0.05179039542828066,E,1,0,3,0,2
633,2023-09,42,22,170.68188988319002,24442.922069880155,0.25,N,0,0,0,0,0
634,2023-09,38,40,171.23847010921722,9004.826286267511,-0.0014681414037440452,S,1,0,1,0,0
635,2023-09,29,38,162.55075674769824,16225.984214230326,-0.12387545115576633,S,0,0,2,0,1
636,2023-09,20,41,93.01289604293426,5637.480086410205,-0.014883567687140276,N,1,0,1,0,0
637,2023-09,57,86,250.92712479210093,15624.46421443855,0.07549430242509443,E,1,0,0,0,1
638,2023-09,46,10,228.77159690158203,22897.683622733406,-0.03691836821528296,E,1,1,0,0,0
639,2023-09,25,12,141.7719075547882,16669.75126374589,-0.2115875263958436,S,1,0,1,0,0
640,2023-09,25,74,108.10385897771148,11741.064651179615,0.007851647022372161,S,0,0,0,1,3
641,2023-09,39,11,63.371411555301144,4983.132122343627,0.10465001213510101,W,1,0,1,0,2
642,2023-09,70,34,293.49701671751313,21322.33642120302,-0.040200580551231616,W,0,0,1,0,0
643,2023-09,41,13,118.20126770710642,6291.098328756457,0.06481903031454714,S,0,0,0,0,0
644,2023-09,22,27,103.55492792598999,10045.712443613573,0.1278059513162155,C,1,0,0,0,0
645,2023-09,41,9,98.27542830976276,12074.29852751831,0.12897215080145277,C,1,0,1,0,1
646,2023-09,40,29,384.3624061195988,26785.85748821201,0.07454893507566496,S,1,0,3,0,0
647,2023-09,18,21,268.3888802199336,39223.51492347713,0.0325279238780059,S,0,1,0,1,5
648,2023-09,44,37,103.66350963106422,15261.362634712958,-0.01791003175902357,E,1,0,4,0,0
649,2023-09,41,21,99.76891622454167,12167.44732471721,0.0404297992649681,C,1,0,0,0,1
650,2023-09,55,157,219.12681854540511,28518.713691037992,0.11600436116083264,C,0,0,0,0,0
651,2023-09,72,24,145.43527859148395,18419.620539668795,-0.10487365662522613,N,0,1,0,0,0
652,2023-09,61,74,312.418555288032,19556.38142717977,-0.15483715707613516,S,0,1,1,1,3
653,2023-09,40,8,221.42351006031532,31144.394411072197,0.03565042226446773,E,0,0,2,0,0
654,2023-09,28,46,106.45638840996959,14641.343835952046,0.12617793033975339,E,1,0,2,0,1
655,2023-09,83,67,288.78505992442587,15919.526709308175,-0.16394637615309043,N,0,0,0,0,0
656,2023-09,45,14,127.78070379842596,15317.950320007354,-0.03293084337075912,C,1,0,1,0,0
657,2023-09,45,12,196.56451800086046,11804.168997933997,0.08894908477593697,E,1,1,0,0,1
658,2023-09,44,53,165.41972989054568,15393.149963357864,-0.09956532276445818,W,0,0,1,0,0
659,2023-09,47,14,192.43203832749563,28184.52825623848,0.06254816446164856,C,1,0,1,0,0
660,2023-09,42,11,189.2957890669648,16950.047637599055,-0.05243908559064053,W,0,0,2,1,4
661,2023-09,36,33,77.51483242056082,4150.121954946152,0.1723380205489533,S,1,0,0,0,1
662,2023-09,36,45,193.2633476853583,28108.24874919715,0.048569620316398,E,0,0,0,0,0
663,2023-09,44,10,170.36127367993447,23591.48879364033,-0.03915879752799533,N,1,0,1,0,0
664,2023-09,36,8,132.84449377232565,12787.96557398567,0.06622840555871229,E,0,0,2,0,0
665,2023-09,34,92,173.5840251906206,14480.195186971763,-0.16546773742595855,N,0,0,2,0,0
666,2023-09,46,12,98.79742620767445,10087.014230516588,-0.04622756416424263,E,1,0,1,1,5
667,2023-09,41,38,87.12845785902967,5390.91817755438,-0.024141622949120957,N,0,0,2,0,0
668,2023-09,67,12,159.85472472841582,8022.539752292856,-0.0639173605959572,N,0,0,1,0,0
669,2023-09,18,10,64.15722823178537,4897.62772949578,-0.012448475701832419,N,0,0,0,0,1
670,2023-09,61,25,133.20244852416366,9139.813802853447,0.11616182953284045,N,1,0,2,0,2
671,2023-09,63,16,267.6172970675095,29670.873490884893,0.10750495826647531,W,0,1,1,0,0
672,2023-09,18,19,177.40350172393124,20857.33069713605,0.08809318819316492,W,0,1,3,0,0
673,2023-09,39,40,167.7586424362368,19619.685699285597,-0.08809446981114416,E,0,1,1,0,0
674,2023-09,39,11,223.8238006999393,26814.77300823108,0.14291268594023748,N,0,0,1,0,0
675,2023-09,23,30,129.17130517376964,17013.908046634733,-0.0060973057805216585,N,0,0,2,0,1
676,2023-09,33,34,91.85385232219315,6274.576905261895,0.03702160765645474,N,0,0,0,0,1
677,2023-09,28,39,65.74018151428773,6093.286469046068,0.010598636347119538,N,0,1,0,0,1
678,2023-09,71,15,277.8420812144904,15662.087047953222,-0.16901764801090846,C,0,1,2,1,2
679,2023-09,59,25,205.45441512826034,13284.539023146526,-0.049384498451960364,N,0,1,2,0,0
680,2023-09,64,14,152.42381760774927,9167.607641136005,-0.10651065724591911,S,1,0,3,0,0
681,2023-09,55,98,1185.4067200975146,84293.35753642244,-0.17088545245374126,N,0,1,0,1,4
682,2023-09,28,88,90.6090625050974,9564.845263413026,0.05847292614160211,N,0,0,1,1,3
683,2023-09,37,89,146.1736920950302,20666.39911805112,0.021622455895214603,E,1,0,0,0,0
684,2023-09,52,26,99.80498577969905,8555.43772415143,-0.1265939120562587,E,0,0,1,0,0
685,2023-09,26,43,109.12129573924976,6194.385192269057,-0.12850074787338234,N,1,0,1,0,2
686,2023-09,55,25,239.56297592492217,19561.17272428212,0.17371848164253312,N,0,0,4,0,1
687,2023-09,41,19,117.51160922792293,8902.414788180542,-0.02041291559621822,S,0,0,2,0,0
688,2023-09,39,57,126.50196771863781,17027.888418582344,-0.02408745312744183,N,0,0,0,0,0
689,2023-09,55,18,149.69031374257352,14548.581061451836,-0.163933071684395,N,1,0,0,0,0
690,2023-09,51,16,494.33364611112734,48666.782195270614,0.05225881406287142,C,1,1,0,0,0
691,2023-09,39,98,141.81213873554637,20884.610310646673,0.02467078349277249,E,0,0,0,0,2
692,2023-09,62,49,271.2524281039183,39779.035093442435,0.008474034297690315,E,0,0,0,0,0
693,2023-09,28,240,180.02474486796618,14330.626257141805,0.16166532716776505,S,1,1,0,0,1
694,2023-09,54,40,176.4868861103741,22589.39925187757,-0.1314512850486357,S,0,1,0,0,1
695,2023-09,53,46,222.14266262635104,23061.65708525683,-0.013986432659875682,E,0,0,1,0,0
696,2023-09,40,59,205.14914824133535,26923.33563676373,0.03950631678432393,E,1,0,1,0,0
697,2023-09,49,188,100.65131817395303,12680.230188052321,-0.03949064631856112,W,1,0,4,1,4
698,2023-09,26,91,114.15121991305415,14921.77968447729,-0.0415902748860503,N,0,0,4,0,0
699,2023-09,58,54,188.88244955253666,16656.39291430732,0.15996641569340375,E,1,0,1,0,0
700,2023-09,42,74,298.60518326844726,36873.089351948336,0.25,S,1,1,1,0,0
701,2023-09,37,16,70.24530770077772,3662.9375095985624,0.07423267237881402,C,0,0,1,0,0
702,2023-09,60,63,374.06561242580426,37412.78020691395,-0.0057843709594441435,E,0,1,0,0,1
703,2023-09,34,8,124.37476219991977,17674.634253305943,-0.03303223473258596,E,0,1,2,1,4
704,2023-09,23,31,70.45144995301115,7201.718007711058,0.018141726608725105,N,1,1,0,0,0
705,2023-09,21,11,255.9506413229385,22325.40777164813,-0.05105148164379491,E,1,0,0,0,0
706,2023-09,54,27,258.7891515405869,28147.15862926257,0.123759804875449,N,0,1,3,0,1
707,2023-09,25,22,91.67055099160757,8528.083249787336,-0.002568933582683119,S,1,0,2,1,4
708,2023-09,71,72,228.97191981434244,20017.08314063021,-0.06139477785910235,N,0,0,1,0,2
709,2023-09,18,9,99.35476969259024,14400.909732627053,-0.20839705199242986,E,0,0,2,0,0
710,2023-09,70,42,198.26498729513574,13985.529318322815,0.08775433808140169,N,0,0,0,0,1
711,2023-09,48,41,131.12649754376847,7501.96050483507,-0.09726493875854368,S,0,0,0,0,0
712,2023-09,43,8,51.74937306134153,5108.477057612393,0.10298466296396475,C,1,0,1,0,3
713,2023-09,36,40,147.7626283624536,19714.835274445675,-0.09171014537335737,N,0,0,0,0,0
714,2023-09,50,40,192.57781699734215,21254.274999670826,0.10074075156238232,E,1,0,3,0,0
715,2023-09,44,43,168.60281843862296,15153.68727042777,-0.08520868062727116,S,0,0,4,0,0
716,2023-09,61,10,155.99425021732225,23289.600009838075,-0.14017567966951097,N,0,0,1,0,0
717,2023-09,46,30,158.5706791733808,16992.206897891185,-0.005804660776962293,W,1,1,0,0,1
718,2023-09,47,14,110.05853791991022,14418.816120688534,0.0324951929348936,N,0,0,1,0,0
719,2023-09,39,60,286.33692970306697,40163.464381816404,0.04689037203647156,E,0,0,3,0,0
720,2023-09,44,34,78.90084790487792,5171.068028280551,-0.04276801446885861,E,0,0,1,0,1
721,2023-09,49,21,143.24159044954342,9762.613286737802,0.20917215192569125,E,1,0,2,0,2
722,2023-09,19,9,101.46867801320025,6368.023078791431,0.05114201195030931,E,0,0,1,1,1
723,2023-09,24,14,85.11840618263223,6635.406633107794,-0.07576852518388433,S,0,0,0,0,0
724,2023-09,56,18,454.79510070272175,23975.840120956334,-0.03912731576303906,N,0,1,0,0,0
725,2023-09,47,16,112.80139776984043,14002.369674326044,0.04600659110632105,W,0,0,2,0,1
726,2023-09,42,36,167.99745624471063,16276.914152403102,0.14153931074016576,E,1,0,1,0,0
727,2023-09,45,14,200.7049670700723,13025.930259615365,-0.06768607341983458,W,0,0,1,0,0
728,2023-09,50,37,231.23056451816998,17451.904151727344,-0.1463138472384626,W,0,1,0,0,0
729,2023-09,36,25,124.86085415479934,13685.273027747493,0.052341680651902305,W,0,0,3,0,0
730,2023-09,33,18,103.51573712314946,12305.398533624311,-0.21283441447947757,E,0,0,1,0,0
731,2023-09,47,90,131.29021509994453,7729.212946107516,0.08593715787934436,S,1,0,0,0,1
732,2023-09,30,111,294.3404159680515,25100.798372297308,0.01092532246309794,W,0,0,1,0,0
733,2023-09,51,45,186.53124985260055,25817.394738321495,0.046713827883702055,E,1,0,0,0,0
734,2023-09,19,14,132.86134272410757,16257.835857493694,-0.1410951929442402,N,0,0,0,0,0
735,2023-09,60,12,167.5608676199731,11911.161714907741,-0.035065423558286006,C,0,0,0,1,6
736,2023-09,52,67,136.89999699587398,14920.498067919096,0.05713796235385865,C,1,0,2,0,0
737,2023-09,48,82,294.0829270217274,26845.768158157145,0.1574052080357692,E,0,0,0,1,2
738,2023-09,59,50,164.77171690768458,15253.070365383563,0.013547791526791211,N,1,0,0,0,1
739,2023-09,69,13,141.14735210767893,14249.789626757163,-0.21504016094085215,S,1,0,1,0,0
740,2023-09,60,13,340.61923484981895,34066.78346966955,-0.13099670105355016,W,0,0,1,0,0
741,2023-09,18,81,155.65326046991044,19048.85248847918,-0.0837633553925225,C,0,1,0,0,2
742,2023-09,25,9,150.65396797222107,13711.13817445823,-0.025522315500649786,N,1,1,2,0,1
743,2023-09,35,111,276.25888157646847,24504.85804064264,-0.11581369455616164,N,0,0,3,0,1
744,2023-09,45,60,117.30454051316906,13527.618897548396,0.04127007758201523,C,0,0,2,0,0
745,2023-09,52,27,153.24688053247795,21415.22364922457,0.01215433052303563,S,0,0,1,0,1
746,2023-09,34,36,96.41957965558177,4869.294037925829,-0.1202869291935777,E,0,0,0,0,1
747,2023-09,47,127,165.09734284403808,22337.07222842988,-0.012769593447349958,C,1,0,0,0,1
748,2023-09,33,25,171.8759627147848,24639.559668409114,-0.13933627066974816,N,0,1,0,0,1
749,2023-09,35,85,445.4107053346134,40472.08008344488,-0.07457246379323701,E,0,0,2,0,0
750,2023-09,23,123,42.92075311574578,5877.158987342433,-0.07823532774491111,N,0,0,0,0,0
751,2023-09,31,122,118.92276239062801,9920.923660476945,-0.25,S,0,0,2,0,1
752,2023-09,24,17,104.1470070358599,6078.687304126969,0.1276923676659478,W,0,0,3,0,1
753,2023-09,30,23,182.61823603495253,16903.47843026908,-0.08571821771055066,S,1,0,2,0,1
754,2023-09,60,53,147.26543441671453,19270.38804494847,-0.023861449006156693,C,0,0,0,0,0
755,2023-09,30,58,144.74155474784368,15887.421418819935,-0.05362735139159039,E,1,0,0,0,0
756,2023-09,84,15,388.4828008856739,39113.19369356204,0.08874567028641134,S,1,1,0,0,0
757,2023-09,52,15,97.93956016014896,6698.598150100196,0.014704691775237387,N,0,0,2,0,0
758,2023-09,47,19,387.62042295556347,22201.40647807283,0.11269258475326578,S,0,1,0,0,0
759,2023-09,32,50,261.67684343311487,19343.38965942201,0.09011999824660247,S,0,1,3,0,0
760,2023-09,55,183,163.736420619001,8754.793090343754,0.08093294218131372,N,0,0,1,0,1
761,2023-09,36,36,153.8327788116901,22868.56315524795,-0.11155653505461512,S,1,0,1,0,0
762,2023-09,46,64,103.13816378241992,14899.082666379623,-0.16143224902916534,E,1,0,1,0,0
763,2023-09,83,12,572.1860174758297,51214.47605397005,-0.05313845299074948,W,0,1,1,0,0
764,2023-09,43,41,397.7537594024266,26686.804671739028,-0.02192632569577832,E,0,0,1,0,1
765,2023-09,62,42,164.40130274832407,14374.628430994084,-0.06536077635982233,W,1,0,1,0,0
766,2023-09,34,13,67.74770527611481,9057.098248256198,0.19421734597815699,N,1,0,0,0,0
767,2023-09,44,29,474.6294964376801,64870.015302818676,-0.06984322405987112,N,0,0,0,0,0
768,2023-09,71,67,171.57369615670484,15619.159720490636,0.08492504138229762,E,0,1,2,0,0
769,2023-09,35,69,161.33288136124486,22149.137373789774,0.012439054520640059,E,0,0,2,0,2
770,2023-09,72,30,144.6983803042149,13133.229813645168,-0.03770659337729597,N,1,0,1,0,0
771,2023-09,55,18,242.53479670036162,19911.123767441255,-0.011531083153356705,W,0,0,2,0,1
772,2023-09,36,31,110.80890175364227,13547.926875554931,-0.13580839102498946,W,0,1,1,0,0
